----------- Comienza experimento: Control por volumen -----------
Volumen: 700.00ml
Frecuencia: 25rpm
Relacion I:E: 1:2
P 17.00
E 1090
P 17.00
E 1094
P 17.00
E 1098
P 17.00
E 1102
P 17.00
E 1105
P 16.00
E 1109
P 15.00
E 1113
P 15.00
E 1116
P 15.00
E 1120
P 15.00
E 1124
P 15.00
E 1128
P 15.00
E 1132
P 15.00
E 1136
P 15.00
E 1141
P 16.00
E 1146
P 15.00
E 1151
P 16.00
E 1156
P 16.00
E 1161
P 17.00
E 1166
P 17.00
E 1171
P 17.00
E 1177
P 17.00
E 1182
P 17.00
E 1188
P 18.00
E 1193
P 18.00
E 1198
P 19.00
E 1203
P 19.00
E 1209
P 19.00
E 1213
P 19.00
E 1218
P 19.00
E 1222
P 19.00
E 1227
P 19.00
Inspiracion terminada
E 1231
P 19.00
E 1234
P 19.00
E 1234
P 17.00
E 1233
P 17.00
E 1229
P 15.00
E 1223
P 12.00
E 1216
P 11.00
E 1206
P 8.00
E 1196
P 5.00
E 1184
P 2.00
E 1171
P 1.00
E 1157
P 1.00
E 1143
P 1.00
E 1127
P 1.00
E 1111
P 1.00
E 1094
P 0.00
E 1077
P 0.00
E 1059
P 0.00
E 1041
P 0.00
E 1022
P 0.00
E 987
P 0.00
E 967
P 0.00
E 947
P 0.00
E 926
P 0.00
E 906
P 0.00
E 885
P 0.00
E 864
P 0.00
E 842
P 0.00
E 822
P 0.00
E 801
P -1.00
E 781
P -2.00
E 762
P -1.00
E 728
P -1.00
E 709
P -1.00
E 690
P -1.00
E 671
P -1.00
E 653
P -1.00
E 634
P -1.00
E 616
P -1.00
E 597
P -1.00
E 579
P -1.00
E 561
P -1.00
E 543
P -2.00
E 525
P -1.00
E 508
P -1.00
E 476
P -1.00
E 459
P -1.00
E 442
P -1.00
E 425
P -1.00
E 408
P -1.00
E 391
P -1.00
E 373
P -1.00
E 356
P -1.00
E 339
P 0.00
E 322
P -1.00
E 305
P -1.00
E 288
P 0.00
E 271
P -1.00
E 254
P 0.00
E 223
P -1.00
E 206
P -1.00
E 189
P -1.00
E 172
P -1.00
E 156
P -1.00
E 139
P -1.00
E 123
P -1.00
E 106
P -1.00
E 89
P -1.00
E 73
P -1.00
E 57
P 0.00
E 41
P 0.00
E 25
P -1.00
E 8
P -1.00
Iteracion: 10
E -93
P 0.00
E -88
P 0.00
E -78
P 0.00
E -70
P 0.00
E -61
P 0.00
E -50
P 0.00
E -39
P 0.00
E -26
P 0.00
E -13
P -1.00
E 2
P 0.00
E 42
P 0.00
E 70
P 0.00
E 88
P 0.00
E 106
P 0.00
E 125
P 0.00
E 143
P 0.00
E 163
P 0.00
E 183
P -1.00
E 203
P -1.00
E 224
P 0.00
E 245
P 1.00
E 266
P 0.00
E 304
P -1.00
E 325
P 0.00
E 345
P 2.00
E 364
P 2.00
E 383
P 9.00
E 401
P 14.00
E 418
P 15.00
E 434
P 19.00
E 449
P 21.00
E 462
P 23.00
E 475
P 24.00
E 486
P 25.00
E 495
P 27.00
E 504
P 27.00
E 511
P 26.00
E 517
P 26.00
E 526
P 25.00
E 530
P 25.00
E 534
P 22.00
E 537
P 22.00
E 540
P 21.00
E 543
P 20.00
E 545
P 19.00
E 547
P 17.00
E 550
P 18.00
E 553
P 16.00
E 556
P 15.00
E 559
P 14.00
E 563
P 14.00
E 567
P 13.00
E 572
P 14.00
E 576
P 14.00
E 581
P 14.00
E 587
P 13.00
E 592
P 13.00
E 598
P 14.00
E 604
P 14.00
E 610
P 15.00
E 616
P 14.00
E 622
P 14.00
E 628
P 15.00
E 634
P 15.00
E 640
P 15.00
E 646
P 17.00
E 652
P 16.00
E 658
P 15.00
E 664
P 15.00
E 670
P 16.00
E 676
P 17.00
E 681
P 17.00
E 687
P 16.00
E 693
P 17.00
E 699
P 17.00
E 705
P 17.00
E 710
P 17.00
E 716
P 16.00
E 722
P 17.00
E 727
P 16.00
E 732
P 17.00
E 737
P 16.00
E 741
P 17.00
E 746
P 15.00
E 751
P 15.00
E 755
P 15.00
E 759
P 15.00
E 763
P 15.00
E 767
P 14.00
E 771
P 14.00
E 778
P 13.00
E 781
P 13.00
E 785
P 13.00
E 789
P 12.00
E 793
P 12.00
E 797
P 12.00
E 802
P 12.00
E 807
P 14.00
E 813
P 12.00
E 818
P 14.00
E 824
P 14.00
E 829
P 14.00
E 835
P 14.00
E 841
P 14.00
E 847
P 15.00
E 853
P 15.00
E 860
P 16.00
E 866
P 17.00
E 872
P 17.00
E 877
P 17.00
E 883
P 17.00
E 889
P 17.00
E 894
P 17.00
E 900
P 17.00
E 905
P 18.00
E 911
P 18.00
E 916
P 18.00
E 921
P 17.00
E 926
P 18.00
E 930
P 17.00
E 936
P 17.00
E 940
P 17.00
E 945
P 17.00
E 950
P 17.00
E 955
P 17.00
E 959
P 17.00
E 964
P 17.00
E 968
P 17.00
E 972
P 17.00
E 976
P 16.00
E 981
P 17.00
E 985
P 15.00
E 990
P 16.00
E 994
P 16.00
E 999
P 16.00
E 1004
P 15.00
E 1009
P 16.00
E 1014
P 17.00
E 1019
P 17.00
E 1024
P 17.00
E 1034
P 16.00
E 1039
P 18.00
E 1045
P 17.00
E 1050
P 16.00
E 1055
P 17.00
E 1060
P 17.00
E 1064
P 17.00
E 1069
P 18.00
E 1073
P 18.00
E 1077
P 17.00
E 1082
P 22.00
E 1086
P 17.00
E 1090
P 16.00
E 1093
P 16.00
E 1097
P 17.00
E 1101
P 17.00
E 1105
P 16.00
E 1108
P 15.00
E 1112
P 15.00
E 1115
P 17.00
E 1119
P 15.00
E 1123
P 15.00
E 1127
P 14.00
E 1131
P 15.00
E 1136
P 15.00
E 1140
P 16.00
E 1145
P 16.00
E 1150
P 17.00
E 1155
P 15.00
E 1160
P 17.00
E 1165
P 17.00
E 1170
P 17.00
E 1175
P 17.00
E 1181
P 18.00
E 1186
P 18.00
E 1192
P 18.00
E 1197
P 19.00
E 1202
P 19.00
E 1207
P 18.00
E 1212
P 19.00
E 1216
P 19.00
E 1221
P 19.00
Inspiracion terminada
E 1226
P 19.00
E 1228
P 19.00
E 1227
P 17.00
E 1224
P 15.00
E 1218
P 13.00
E 1210
P 11.00
E 1201
P 8.00
E 1190
P 5.00
E 1178
P 3.00
E 1166
P 2.00
E 1152
P 1.00
E 1138
P 1.00
E 1122
P 1.00
E 1106
P 1.00
E 1089
P 0.00
E 1072
P 0.00
E 1054
P 0.00
E 1036
P 0.00
E 1017
P 0.00
E 982
P 0.00
E 963
P 0.00
E 943
P 0.00
E 923
P 0.00
E 902
P 0.00
E 882
P 1.00
E 860
P 0.00
E 839
P 0.00
E 818
P 0.00
E 797
P -1.00
E 777
P -1.00
E 758
P -1.00
E 724
P -2.00
E 705
P -1.00
E 686
P 0.00
E 667
P -1.00
E 648
P -1.00
E 630
P 0.00
E 611
P 0.00
E 592
P 0.00
E 574
P -1.00
E 556
P -1.00
E 538
P -1.00
E 521
P -1.00
E 503
P -2.00
E 472
P -1.00
E 454
P 0.00
E 437
P -1.00
E 420
P 2.00
E 403
P -1.00
E 386
P -1.00
E 369
P 0.00
E 352
P -1.00
E 335
P -1.00
E 317
P -1.00
E 300
P 0.00
E 283
P 0.00
E 266
P 0.00
E 249
P -1.00
E 218
P -1.00
E 201
P -1.00
E 184
P -1.00
E 167
P 0.00
E 151
P -1.00
E 134
P -1.00
E 118
P -1.00
E 101
P -1.00
E 85
P -1.00
E 69
P -1.00
E 53
P -1.00
E 36
P -1.00
E 20
P -1.00
Iteracion: 11
E -84
P 0.00
E -78
P 0.00
E -67
P 0.00
E -59
P 0.00
E -50
P 0.00
E -39
P 0.00
E -28
P -1.00
E -15
P 0.00
E -2
P 0.00
E 13
P 0.00
E 54
P 0.00
E 82
P 0.00
E 100
P 0.00
E 118
P 0.00
E 137
P 0.00
E 156
P 0.00
E 176
P 0.00
E 196
P 0.00
E 216
P 0.00
E 237
P 1.00
E 258
P 0.00
E 296
P 0.00
E 317
P 0.00
E 338
P 1.00
E 357
P 2.00
E 377
P 5.00
E 395
P 11.00
E 413
P 13.00
E 430
P 16.00
E 446
P 19.00
E 461
P 22.00
E 474
P 22.00
E 486
P 24.00
E 497
P 26.00
E 507
P 26.00
E 515
P 27.00
E 527
P 26.00
E 533
P 26.00
E 537
P 24.00
E 541
P 24.00
E 545
P 23.00
E 548
P 22.00
E 550
P 21.00
E 553
P 19.00
E 556
P 18.00
E 559
P 18.00
E 562
P 17.00
E 565
P 16.00
E 569
P 15.00
E 573
P 15.00
E 577
P 15.00
E 581
P 14.00
E 585
P 14.00
E 590
P 13.00
E 595
P 14.00
E 600
P 14.00
E 606
P 14.00
E 611
P 14.00
E 617
P 14.00
E 623
P 14.00
E 628
P 13.00
E 634
P 15.00
E 640
P 15.00
E 645
P 15.00
E 651
P 15.00
E 657
P 15.00
E 663
P 16.00
E 669
P 16.00
E 675
P 15.00
E 681
P 16.00
E 687
P 16.00
E 693
P 16.00
E 699
P 19.00
E 705
P 17.00
E 711
P 17.00
E 717
P 17.00
E 722
P 17.00
E 727
P 16.00
E 733
P 17.00
E 738
P 17.00
E 743
P 17.00
E 748
P 16.00
E 752
P 15.00
E 757
P 16.00
E 761
P 15.00
E 765
P 16.00
E 769
P 14.00
E 776
P 14.00
E 779
P 14.00
E 783
P 13.00
E 787
P 12.00
E 791
P 13.00
E 795
P 12.00
E 800
P 12.00
E 804
P 12.00
E 809
P 12.00
E 814
P 12.00
E 819
P 13.00
E 825
P 13.00
E 831
P 14.00
E 837
P 14.00
E 843
P 15.00
E 849
P 15.00
E 855
P 15.00
E 861
P 16.00
E 867
P 16.00
E 873
P 17.00
E 879
P 17.00
E 885
P 17.00
E 890
P 22.00
E 896
P 17.00
E 902
P 17.00
E 907
P 18.00
E 912
P 17.00
E 917
P 18.00
E 922
P 18.00
E 927
P 17.00
E 932
P 18.00
E 937
P 17.00
E 942
P 17.00
E 947
P 17.00
E 952
P 17.00
E 957
P 17.00
E 961
P 17.00
E 965
P 17.00
E 970
P 17.00
E 974
P 16.00
E 978
P 16.00
E 982
P 16.00
E 987
P 15.00
E 992
P 16.00
E 996
P 16.00
E 1001
P 16.00
E 1006
P 16.00
E 1011
P 17.00
E 1016
P 16.00
E 1021
P 16.00
E 1026
P 17.00
E 1036
P 17.00
E 1042
P 15.00
E 1047
P 17.00
E 1052
P 17.00
E 1057
P 17.00
E 1062
P 17.00
E 1066
P 17.00
E 1071
P 17.00
E 1075
P 17.00
E 1079
P 17.00
E 1083
P 17.00
E 1087
P 17.00
E 1091
P 16.00
E 1095
P 17.00
E 1099
P 16.00
E 1102
P 17.00
E 1106
P 15.00
E 1110
P 17.00
E 1113
P 15.00
E 1117
P 15.00
E 1121
P 15.00
E 1124
P 15.00
E 1128
P 15.00
E 1133
P 15.00
E 1137
P 15.00
E 1142
P 14.00
E 1146
P 16.00
E 1151
P 16.00
E 1156
P 16.00
E 1161
P 17.00
E 1166
P 17.00
E 1171
P 16.00
E 1176
P 17.00
E 1182
P 17.00
E 1187
P 17.00
E 1193
P 17.00
E 1198
P 18.00
E 1203
P 18.00
E 1208
P 18.00
E 1212
P 19.00
E 1217
P 18.00
E 1221
P 18.00
E 1225
P 18.00
E 1229
P 18.00
Inspiracion terminada
E 1234
P 18.00
E 1237
P 18.00
E 1236
P 17.00
E 1232
P 15.00
E 1227
P 13.00
E 1219
P 11.00
E 1210
P 9.00
E 1200
P 4.00
E 1188
P 3.00
E 1176
P 2.00
E 1162
P 1.00
E 1148
P 2.00
E 1132
P 1.00
E 1116
P 1.00
E 1100
P 0.00
E 1083
P 1.00
E 1065
P 0.00
E 1046
P 0.00
E 1028
P 0.00
E 1009
P 0.00
E 973
P 1.00
E 953
P 0.00
E 932
P 0.00
E 912
P 1.00
E 891
P 0.00
E 870
P 1.00
E 848
P 0.00
E 827
P 0.00
E 806
P 4.00
E 786
P -2.00
E 767
P -2.00
E 733
P -1.00
E 714
P -1.00
E 696
P -1.00
E 677
P -1.00
E 658
P -1.00
E 639
P -1.00
E 621
P 0.00
E 602
P -1.00
E 584
P -1.00
E 565
P -1.00
E 547
P -1.00
E 530
P -1.00
E 512
P -1.00
E 495
P 0.00
E 464
P -1.00
E 446
P 0.00
E 429
P -1.00
E 412
P 0.00
E 395
P -1.00
E 378
P 0.00
E 361
P -1.00
E 344
P -1.00
E 327
P -1.00
E 310
P -1.00
E 293
P -1.00
E 275
P -1.00
E 258
P -1.00
E 241
P -1.00
E 210
P -1.00
E 193
P -1.00
E 176
P -1.00
E 160
P -1.00
E 143
P 0.00
E 127
P -1.00
E 110
P -1.00
E 94
P -1.00
E 78
P -1.00
E 61
P -1.00
E 45
P 0.00
E 29
P -1.00
E 13
P 0.00
Iteracion: 12
E -85
P 0.00
E -80
P 0.00
E -70
P 0.00
E -62
P 0.00
E -52
P 0.00
E -42
P 0.00
E -31
P 0.00
E -18
P 0.00
E -4
P 0.00
E 10
P 0.00
E 51
P 0.00
E 78
P 0.00
E 96
P 0.00
E 114
P 0.00
E 133
P 0.00
E 152
P -1.00
E 172
P -1.00
E 192
P 0.00
E 212
P 0.00
E 233
P 0.00
E 254
P 0.00
E 274
P -1.00
E 313
P -1.00
E 333
P 0.00
E 353
P 1.00
E 372
P 4.00
E 391
P 11.00
E 409
P 14.00
E 426
P 16.00
E 442
P 19.00
E 457
P 21.00
E 470
P 23.00
E 482
P 24.00
E 493
P 26.00
E 502
P 27.00
E 511
P 26.00
E 518
P 26.00
E 529
P 26.00
E 533
P 24.00
E 537
P 24.00
E 541
P 23.00
E 544
P 22.00
E 546
P 21.00
E 549
P 19.00
E 552
P 18.00
E 554
P 17.00
E 557
P 16.00
E 560
P 15.00
E 564
P 15.00
E 567
P 14.00
E 571
P 14.00
E 575
P 14.00
E 580
P 14.00
E 584
P 15.00
E 589
P 14.00
E 595
P 14.00
E 600
P 14.00
E 606
P 14.00
E 612
P 14.00
E 617
P 14.00
E 623
P 14.00
E 629
P 15.00
E 635
P 15.00
E 640
P 14.00
E 646
P 15.00
E 652
P 16.00
E 658
P 15.00
E 664
P 16.00
E 670
P 16.00
E 676
P 16.00
E 681
P 17.00
E 687
P 17.00
E 693
P 14.00
E 699
P 17.00
E 705
P 17.00
E 711
P 17.00
E 717
P 17.00
E 722
P 17.00
E 728
P 17.00
E 733
P 17.00
E 738
P 17.00
E 743
P 15.00
E 748
P 16.00
E 752
P 15.00
E 757
P 16.00
E 761
P 15.00
E 765
P 14.00
E 769
P 15.00
E 776
P 14.00
E 779
P 14.00
E 783
P 13.00
E 787
P 13.00
E 791
P 17.00
E 795
P 12.00
E 800
P 12.00
E 804
P 12.00
E 809
P 12.00
E 815
P 12.00
E 820
P 13.00
E 826
P 14.00
E 832
P 14.00
E 837
P 14.00
E 843
P 15.00
E 849
P 15.00
E 856
P 15.00
E 862
P 15.00
E 868
P 16.00
E 873
P 17.00
E 879
P 17.00
E 885
P 17.00
E 890
P 17.00
E 896
P 17.00
E 901
P 17.00
E 907
P 16.00
E 912
P 17.00
E 917
P 17.00
E 922
P 17.00
E 927
P 17.00
E 932
P 18.00
E 937
P 17.00
E 942
P 17.00
E 947
P 17.00
E 952
P 17.00
E 956
P 17.00
E 960
P 16.00
E 965
P 17.00
E 969
P 17.00
E 973
P 16.00
E 977
P 17.00
E 982
P 16.00
E 986
P 16.00
E 991
P 16.00
E 996
P 15.00
E 1000
P 16.00
E 1005
P 16.00
E 1010
P 16.00
E 1015
P 16.00
E 1020
P 18.00
E 1025
P 17.00
E 1035
P 17.00
E 1041
P 16.00
E 1046
P 17.00
E 1051
P 17.00
E 1056
P 17.00
E 1061
P 17.00
E 1065
P 17.00
E 1069
P 17.00
E 1073
P 17.00
E 1078
P 16.00
E 1082
P 17.00
E 1086
P 17.00
E 1089
P 16.00
E 1093
P 16.00
E 1097
P 16.00
E 1101
P 15.00
E 1104
P 16.00
E 1108
P 15.00
E 1111
P 15.00
E 1115
P 15.00
E 1119
P 16.00
E 1122
P 15.00
E 1126
P 14.00
E 1131
P 15.00
E 1135
P 15.00
E 1140
P 15.00
E 1144
P 15.00
E 1149
P 15.00
E 1154
P 17.00
E 1159
P 17.00
E 1164
P 17.00
E 1169
P 17.00
E 1174
P 17.00
E 1179
P 16.00
E 1184
P 17.00
E 1190
P 18.00
E 1195
P 18.00
E 1200
P 18.00
E 1205
P 18.00
E 1209
P 19.00
E 1214
P 19.00
E 1218
P 18.00
Inspiracion terminada
E 1223
P 18.00
E 1226
P 17.00
E 1225
P 17.00
E 1222
P 14.00
E 1216
P 13.00
E 1209
P 11.00
E 1200
P 8.00
E 1189
P 5.00
E 1178
P 2.00
E 1165
P 2.00
E 1152
P 1.00
E 1137
P 1.00
E 1122
P 1.00
E 1106
P 1.00
E 1089
P 0.00
E 1072
P 0.00
E 1054
P 0.00
E 1036
P 0.00
E 1017
P 0.00
E 982
P 0.00
E 962
P 0.00
E 942
P 0.00
E 922
P 1.00
E 901
P 0.00
E 880
P 1.00
E 859
P 2.00
E 837
P 0.00
E 816
P 0.00
E 796
P -1.00
E 776
P -2.00
E 757
P -1.00
E 723
P -2.00
E 704
P -1.00
E 685
P -1.00
E 667
P -1.00
E 648
P -1.00
E 630
P -1.00
E 611
P 0.00
E 593
P 0.00
E 574
P -1.00
E 556
P -1.00
E 538
P -1.00
E 521
P -2.00
E 504
P -1.00
E 472
P -1.00
E 455
P -1.00
E 438
P -1.00
E 421
P -1.00
E 404
P 0.00
E 387
P -1.00
E 370
P 0.00
E 353
P -1.00
E 336
P -1.00
E 318
P -7.00
E 301
P -1.00
E 284
P -1.00
E 267
P -1.00
E 250
P 0.00
E 219
P -1.00
E 202
P 0.00
E 185
P -1.00
E 168
P -1.00
E 152
P -1.00
E 135
P -1.00
E 119
P -1.00
E 102
P -1.00
E 85
P -1.00
E 69
P -1.00
E 53
P -1.00
E 37
P -1.00
E 21
P 0.00
E 4
P 4.00
Iteracion: 13
E -95
P 0.00
E -89
P 0.00
E -79
P 0.00
E -71
P 0.00
E -62
P 0.00
E -52
P 0.00
E -40
P 0.00
E -27
P 0.00
E -14
P 0.00
E 0
P 0.00
E 41
P 0.00
E 69
P 0.00
E 86
P 0.00
E 104
P -1.00
E 123
P 0.00
E 142
P 0.00
E 162
P 0.00
E 182
P 0.00
E 202
P 0.00
E 223
P 0.00
E 244
P 0.00
E 264
P 0.00
E 303
P 0.00
E 323
P 1.00
E 343
P 1.00
E 362
P 2.00
E 381
P 9.00
E 399
P 14.00
E 416
P 15.00
E 432
P 19.00
E 447
P 21.00
E 461
P 13.00
E 473
P 24.00
E 484
P 25.00
E 493
P 27.00
E 501
P 27.00
E 509
P 27.00
E 515
P 27.00
E 524
P 25.00
E 528
P 24.00
E 531
P 25.00
E 534
P 22.00
E 537
P 21.00
E 539
P 19.00
E 541
P 18.00
E 543
P 17.00
E 545
P 17.00
E 548
P 15.00
E 551
P 14.00
E 554
P 13.00
E 557
P 14.00
E 561
P 13.00
E 565
P 13.00
E 570
P 13.00
E 575
P 13.00
E 580
P 13.00
E 586
P 40.00
E 591
P 12.00
E 597
P 14.00
E 603
P 14.00
E 610
P 12.00
E 616
P 14.00
E 622
P 14.00
E 628
P 15.00
E 634
P 16.00
E 640
P 15.00
E 646
P 15.00
E 652
P 15.00
E 658
P 16.00
E 664
P 17.00
E 670
P 16.00
E 676
P 17.00
E 682
P 17.00
E 688
P 17.00
E 694
P 17.00
E 699
P 17.00
E 705
P 17.00
E 711
P 15.00
E 717
P 17.00
E 722
P 17.00
E 727
P 17.00
E 732
P 16.00
E 737
P 17.00
E 742
P 16.00
E 746
P 15.00
E 751
P 17.00
E 755
P 16.00
E 759
P 15.00
E 763
P 15.00
E 767
P 15.00
E 771
P 14.00
E 778
P 14.00
E 781
P 13.00
E 785
P 13.00
E 789
P 13.00
E 794
P 12.00
E 798
P 12.00
E 803
P 12.00
E 808
P 12.00
E 814
P 13.00
E 819
P 14.00
E 825
P 14.00
E 830
P 14.00
E 836
P 15.00
E 842
P 15.00
E 848
P 15.00
E 854
P 15.00
E 860
P 16.00
E 866
P 16.00
E 872
P 17.00
E 878
P 17.00
E 883
P 17.00
E 889
P 17.00
E 895
P 17.00
E 900
P 17.00
E 905
P 17.00
E 910
P 18.00
E 915
P 18.00
E 920
P 18.00
E 925
P 17.00
E 930
P 17.00
E 935
P 17.00
E 940
P 17.00
E 945
P 17.00
E 950
P 17.00
E 954
P 17.00
E 959
P 17.00
E 963
P 17.00
E 967
P 17.00
E 971
P 16.00
E 975
P 16.00
E 980
P 15.00
E 984
P 15.00
E 989
P 15.00
E 993
P 15.00
E 998
P 16.00
E 1003
P 16.00
E 1008
P 16.00
E 1013
P 15.00
E 1018
P 17.00
E 1023
P 17.00
E 1028
P 18.00
E 1038
P 16.00
E 1043
P 17.00
E 1048
P 17.00
E 1053
P 17.00
E 1058
P 17.00
E 1063
P 17.00
E 1067
P 15.00
E 1071
P 17.00
E 1076
P 17.00
E 1080
P 17.00
E 1084
P 17.00
E 1087
P 16.00
E 1091
P 17.00
E 1095
P 16.00
E 1099
P 16.00
E 1102
P 17.00
E 1105
P 15.00
E 1109
P 15.00
E 1112
P 15.00
E 1116
P 15.00
E 1119
P 14.00
E 1123
P 15.00
E 1127
P 15.00
E 1131
P 14.00
E 1135
P 14.00
E 1140
P 15.00
E 1144
P 15.00
E 1149
P 16.00
E 1154
P 15.00
E 1159
P 15.00
E 1164
P 16.00
E 1169
P 17.00
E 1174
P 17.00
E 1179
P 17.00
E 1184
P 17.00
E 1190
P 18.00
E 1195
P 17.00
E 1200
P 18.00
E 1204
P 18.00
Inspiracion terminada
E 1210
P 18.00
E 1213
P 18.00
E 1212
P 18.00
E 1209
P 14.00
E 1203
P 14.00
E 1196
P 11.00
E 1187
P 9.00
E 1177
P 6.00
E 1165
P 3.00
E 1153
P 2.00
E 1140
P 2.00
E 1126
P 1.00
E 1110
P 1.00
E 1094
P 1.00
E 1078
P 0.00
E 1061
P 1.00
E 1043
P 1.00
E 1025
P 0.00
E 1006
P 0.00
E 971
P 0.00
E 951
P 0.00
E 931
P 0.00
E 911
P 0.00
E 890
P 0.00
E 869
P 0.00
E 848
P 0.00
E 826
P 0.00
E 805
P 0.00
E 784
P -1.00
E 765
P -2.00
E 730
P -1.00
E 711
P -1.00
E 692
P 5.00
E 673
P -2.00
E 654
P -1.00
E 636
P -1.00
E 617
P -1.00
E 598
P 0.00
E 580
P 0.00
E 561
P -1.00
E 544
P -1.00
E 526
P -2.00
E 508
P -1.00
E 477
P -1.00
E 460
P -1.00
E 442
P -1.00
E 425
P 2.00
E 408
P 0.00
E 391
P 0.00
E 374
P -1.00
E 357
P 0.00
E 340
P -1.00
E 323
P -1.00
E 305
P -1.00
E 288
P 0.00
E 271
P -1.00
E 254
P -1.00
E 223
P 0.00
E 206
P -1.00
E 189
P -1.00
E 172
P -1.00
E 156
P -1.00
E 139
P 0.00
E 123
P -1.00
E 106
P 1.00
E 89
P -1.00
E 73
P 0.00
E 57
P -1.00
E 41
P 0.00
E 25
P 0.00
E 8
P -1.00
Iteracion: 14
E -95
P 0.00
E -89
P 0.00
E -79
P 0.00
E -71
P 0.00
E -62
P 0.00
E -51
P 0.00
E -40
P 0.00
E -27
P 0.00
E -14
P 0.00
E 0
P 0.00
E 41
P 0.00
E 69
P 0.00
E 86
P 0.00
E 105
P 0.00
E 123
P 0.00
E 142
P 0.00
E 162
P 0.00
E 181
P 0.00
E 201
P 0.00
E 222
P 0.00
E 243
P 0.00
E 264
P 0.00
E 302
P 0.00
E 323
P 0.00
E 343
P 1.00
E 362
P 2.00
E 381
P 9.00
E 399
P 14.00
E 417
P 13.00
E 433
P 18.00
E 448
P 21.00
E 461
P 22.00
E 474
P 24.00
E 485
P 25.00
E 495
P 26.00
E 503
P 26.00
E 511
P 27.00
E 517
P 26.00
E 526
P 25.00
E 530
P 25.00
E 534
P 22.00
E 537
P 22.00
E 540
P 20.00
E 542
P 19.00
E 544
P 18.00
E 546
P 18.00
E 549
P 17.00
E 552
P 15.00
E 554
P 14.00
E 557
P 14.00
E 561
P 13.00
E 565
P 14.00
E 569
P 13.00
E 574
P 12.00
E 579
P 14.00
E 584
P 13.00
E 590
P 14.00
E 596
P 14.00
E 601
P 14.00
E 608
P 14.00
E 614
P 15.00
E 620
P 14.00
E 626
P 14.00
E 632
P 15.00
E 638
P 15.00
E 644
P 15.00
E 650
P 16.00
E 656
P 16.00
E 662
P 15.00
E 668
P 17.00
E 674
P 15.00
E 680
P 17.00
E 685
P 17.00
E 691
P 17.00
E 697
P 17.00
E 703
P 17.00
E 709
P 17.00
E 714
P 17.00
E 720
P 17.00
E 725
P 17.00
E 730
P 17.00
E 735
P 17.00
E 740
P 17.00
E 745
P 15.00
E 749
P 16.00
E 754
P 15.00
E 758
P 16.00
E 762
P 15.00
E 766
P 15.00
E 770
P 14.00
E 777
P 13.00
E 781
P 13.00
E 784
P 13.00
E 788
P 13.00
E 793
P 12.00
E 797
P 12.00
E 802
P 12.00
E 807
P 12.00
E 812
P 12.00
E 818
P 12.00
E 823
P 13.00
E 829
P 14.00
E 835
P 14.00
E 841
P 15.00
E 847
P 15.00
E 853
P 15.00
E 859
P 16.00
E 865
P 16.00
E 871
P 17.00
E 876
P 17.00
E 882
P 17.00
E 888
P 17.00
E 893
P 17.00
E 899
P 16.00
E 904
P 17.00
E 909
P 18.00
E 914
P 18.00
E 919
P 17.00
E 924
P 17.00
E 929
P 17.00
E 934
P 17.00
E 939
P 17.00
E 944
P 17.00
E 949
P 17.00
E 953
P 16.00
E 958
P 17.00
E 962
P 17.00
E 967
P 17.00
E 971
P 16.00
E 975
P 16.00
E 979
P 16.00
E 984
P 15.00
E 988
P 15.00
E 993
P 14.00
E 998
P 15.00
E 1002
P 16.00
E 1007
P 15.00
E 1012
P 16.00
E 1017
P 17.00
E 1022
P 16.00
E 1028
P 16.00
E 1037
P 15.00
E 1043
P 17.00
E 1048
P 17.00
E 1053
P 17.00
E 1058
P 17.00
E 1062
P 17.00
E 1067
P 17.00
E 1071
P 17.00
E 1075
P 17.00
E 1079
P 17.00
E 1083
P 17.00
E 1087
P 16.00
E 1091
P 16.00
E 1095
P 15.00
E 1098
P 15.00
E 1102
P 15.00
E 1105
P 15.00
E 1109
P 15.00
E 1112
P 15.00
E 1116
P 14.00
E 1119
P 14.00
E 1123
P 15.00
E 1127
P 14.00
E 1131
P 14.00
E 1135
P 14.00
E 1140
P 15.00
E 1144
P 15.00
E 1149
P 16.00
E 1154
P 15.00
E 1158
P 16.00
E 1163
P 16.00
E 1168
P 17.00
E 1173
P 17.00
E 1179
P 17.00
E 1184
P 18.00
E 1189
P 18.00
E 1194
P 18.00
E 1199
P 18.00
E 1204
P 18.00
E 1209
P 18.00
E 1213
P 18.00
Inspiracion terminada
E 1218
P 17.00
E 1221
P 18.00
E 1220
P 16.00
E 1216
P 15.00
E 1210
P 12.00
E 1203
P 11.00
E 1193
P 8.00
E 1183
P 5.00
E 1171
P 2.00
E 1158
P 2.00
E 1145
P 1.00
E 1130
P 1.00
E 1115
P 0.00
E 1099
P 0.00
E 1083
P 1.00
E 1066
P 1.00
E 1048
P 1.00
E 1030
P 0.00
E 1011
P 0.00
E 976
P 1.00
E 956
P 0.00
E 936
P 0.00
E 915
P 0.00
E 895
P 0.00
E 874
P 0.00
E 853
P 0.00
E 832
P 1.00
E 811
P 0.00
E 790
P -1.00
E 770
P -1.00
E 751
P -2.00
E 717
P -1.00
E 698
P -1.00
E 679
P -1.00
E 660
P -1.00
E 642
P -1.00
E 623
P -1.00
E 604
P 0.00
E 586
P -1.00
E 567
P -1.00
E 549
P -1.00
E 532
P -2.00
E 514
P -1.00
E 497
P -1.00
E 465
P -1.00
E 448
P -1.00
E 431
